8	103	2017-12-20	2017-12-21
9	103	2017-12-20	2017-12-21
5	104	2017-12-20	2017-12-21
5	105	2017-12-20	2017-12-21
18	105	2017-12-20	2017-12-21
8	106	2017-12-20	2017-12-21
17	106	2017-12-20	2017-12-21
7	107	2017-12-20	2017-12-21
12	107	2017-12-20	2017-12-21
5	108	2017-12-20	2017-12-21
\N	108	2017-12-20	2017-12-21
2	109	2017-12-20	2017-12-21
1	109	2017-12-20	2017-12-21
3	109	2017-12-20	2017-12-21
1	110	2017-12-20	2017-12-21
3	110	2017-12-20	2017-12-21
8	110	2017-12-20	2017-12-21
5	111	2017-12-20	2017-12-21
8	112	2017-12-20	2017-12-21
17	112	2017-12-20	2017-12-21
3	113	2017-12-20	2017-12-21
5	113	2017-12-20	2017-12-21
8	113	2017-12-20	2017-12-21
2	114	2017-12-20	2017-12-21
5	114	2017-12-20	2017-12-21
1	115	2017-12-20	2017-12-21
3	115	2017-12-20	2017-12-21
16	115	2017-12-20	2017-12-21
2	116	2017-12-20	2017-12-21
1	116	2017-12-20	2017-12-21
3	116	2017-12-20	2017-12-21
2	117	2017-12-20	2017-12-21
1	117	2017-12-20	2017-12-21
3	117	2017-12-20	2017-12-21
5	118	2017-12-20	2017-12-21
2	119	2017-12-20	2017-12-21
1	119	2017-12-20	2017-12-21
3	119	2017-12-20	2017-12-21
5	120	2017-12-20	2017-12-21
\N	120	2017-12-20	2017-12-21
8	121	2017-12-20	2017-12-21
6	122	2017-12-20	2017-12-21
16	122	2017-12-20	2017-12-21
20	122	2017-12-20	2017-12-21
2	123	2017-12-20	2017-12-21
1	123	2017-12-20	2017-12-21
3	123	2017-12-20	2017-12-21
5	124	2017-12-20	2017-12-21
\N	124	2017-12-20	2017-12-21
\N	124	2017-12-20	2017-12-21
7	125	2017-12-20	2017-12-21
8	126	2017-12-20	2017-12-21
21	126	2017-12-20	2017-12-21
8	127	2017-12-20	2017-12-21
19	127	2017-12-20	2017-12-21
5	128	2017-12-20	2017-12-21
8	128	2017-12-20	2017-12-21
6	129	2017-12-20	2017-12-21
8	129	2017-12-20	2017-12-21
20	129	2017-12-20	2017-12-21
5	130	2017-12-20	2017-12-21
5	131	2017-12-20	2017-12-21
14	131	2017-12-20	2017-12-21
15	131	2017-12-20	2017-12-21
6	132	2017-12-20	2017-12-21
8	132	2017-12-20	2017-12-21
5	133	2017-12-20	2017-12-21
1	134	2017-12-20	2017-12-21
6	134	2017-12-20	2017-12-21
8	134	2017-12-20	2017-12-21
2	135	2017-12-21	2017-12-22
1	135	2017-12-21	2017-12-22
3	135	2017-12-21	2017-12-22
2	136	2017-12-21	2017-12-22
1	136	2017-12-21	2017-12-22
8	136	2017-12-21	2017-12-22
4	137	2017-12-21	2017-12-22
8	137	2017-12-21	2017-12-22
12	137	2017-12-21	2017-12-22
2	138	2017-12-21	2017-12-22
3	138	2017-12-21	2017-12-22
5	138	2017-12-21	2017-12-22
5	139	2017-12-21	2017-12-22
6	140	2017-12-21	2017-12-22
8	140	2017-12-21	2017-12-22
16	140	2017-12-21	2017-12-22
8	141	2017-12-21	2017-12-22
18	141	2017-12-21	2017-12-22
2	142	2017-12-21	2017-12-22
1	142	2017-12-21	2017-12-22
3	142	2017-12-21	2017-12-22
8	143	2017-12-21	2017-12-22
5	144	2017-12-21	2017-12-22
6	145	2017-12-21	2017-12-22
8	145	2017-12-21	2017-12-22
12	145	2017-12-21	2017-12-22
5	146	2017-12-21	2017-12-22
17	146	2017-12-21	2017-12-22
6	147	2017-12-21	2017-12-22
8	147	2017-12-21	2017-12-22
16	147	2017-12-21	2017-12-22
6	148	2017-12-21	2017-12-22
8	148	2017-12-21	2017-12-22
16	148	2017-12-21	2017-12-22
1	149	2017-12-21	2017-12-22
8	149	2017-12-21	2017-12-22
12	149	2017-12-21	2017-12-22
5	150	2017-12-21	2017-12-22
8	150	2017-12-21	2017-12-22
8	151	2017-12-21	2017-12-22
8	152	2017-12-21	2017-12-22
20	152	2017-12-21	2017-12-22
5	153	2017-12-21	2017-12-22
\N	153	2017-12-21	2017-12-22
6	154	2017-12-21	2017-12-22
8	154	2017-12-21	2017-12-22
16	154	2017-12-21	2017-12-22
2	155	2017-12-21	2017-12-22
1	155	2017-12-21	2017-12-22
3	155	2017-12-21	2017-12-22
2	156	2017-12-21	2017-12-22
1	156	2017-12-21	2017-12-22
3	156	2017-12-21	2017-12-22
4	157	2017-12-21	2017-12-22
8	157	2017-12-21	2017-12-22
5	158	2017-12-21	2017-12-22
2	159	2017-12-21	2017-12-22
1	159	2017-12-21	2017-12-22
3	159	2017-12-21	2017-12-22
8	160	2017-12-21	2017-12-22
16	160	2017-12-21	2017-12-22
18	160	2017-12-21	2017-12-22
6	161	2017-12-21	2017-12-22
8	161	2017-12-21	2017-12-22
16	161	2017-12-21	2017-12-22
3	162	2017-12-21	2017-12-22
5	162	2017-12-21	2017-12-22
8	162	2017-12-21	2017-12-22
5	163	2017-12-21	2017-12-22
15	163	2017-12-21	2017-12-22
18	163	2017-12-21	2017-12-22
6	164	2017-12-21	2017-12-22
8	164	2017-12-21	2017-12-22
20	164	2017-12-21	2017-12-22
2	165	2017-12-21	2017-12-22
1	165	2017-12-21	2017-12-22
3	165	2017-12-21	2017-12-22
5	166	2017-12-21	2017-12-22
9	166	2017-12-21	2017-12-22
4	167	2017-12-21	2017-12-22
6	167	2017-12-21	2017-12-22
8	167	2017-12-21	2017-12-22
2	168	2017-12-21	2017-12-22
1	168	2017-12-21	2017-12-22
6	168	2017-12-21	2017-12-22
5	169	2017-12-21	2017-12-22
8	169	2017-12-21	2017-12-22
5	170	2017-12-21	2017-12-22
6	171	2017-12-21	2017-12-22
8	171	2017-12-21	2017-12-22
13	171	2017-12-21	2017-12-22
5	172	2017-12-21	2017-12-22
2	173	2017-12-21	2017-12-22
5	173	2017-12-21	2017-12-22
18	173	2017-12-21	2017-12-22
6	174	2017-12-21	2017-12-22
8	174	2017-12-21	2017-12-22
20	174	2017-12-21	2017-12-22
5	175	2017-12-21	2017-12-22
8	175	2017-12-21	2017-12-22
5	176	2017-12-21	2017-12-22
1	177	2017-12-21	2017-12-22
3	177	2017-12-21	2017-12-22
4	177	2017-12-21	2017-12-22
2	178	2017-12-21	2017-12-22
5	178	2017-12-21	2017-12-22
8	178	2017-12-21	2017-12-22
6	179	2017-12-21	2017-12-22
8	179	2017-12-21	2017-12-22
16	179	2017-12-21	2017-12-22
7	180	2017-12-21	2017-12-22
2	181	2017-12-21	2017-12-22
1	181	2017-12-21	2017-12-22
9	181	2017-12-21	2017-12-22
8	182	2017-12-21	2017-12-22
5	183	2017-12-21	2017-12-22
17	183	2017-12-21	2017-12-22
5	184	2017-12-21	2017-12-22
\N	184	2017-12-21	2017-12-22
1	185	2017-12-21	2017-12-22
3	185	2017-12-21	2017-12-22
4	185	2017-12-21	2017-12-22
1	186	2017-12-21	2017-12-22
5	186	2017-12-21	2017-12-22
10	186	2017-12-21	2017-12-22
2	187	2017-12-21	2017-12-22
5	187	2017-12-21	2017-12-22
18	187	2017-12-21	2017-12-22
8	188	2017-12-21	2017-12-22
16	188	2017-12-21	2017-12-22
20	188	2017-12-21	2017-12-22
6	189	2017-12-21	2017-12-22
8	189	2017-12-21	2017-12-22
2	190	2017-12-21	2017-12-22
8	190	2017-12-21	2017-12-22
10	190	2017-12-21	2017-12-22
8	191	2017-12-21	2017-12-22
5	192	2017-12-21	2017-12-22
5	193	2017-12-21	2017-12-22
5	194	2017-12-21	2017-12-22
8	194	2017-12-21	2017-12-22
9	194	2017-12-21	2017-12-22
2	195	2017-12-21	2017-12-22
1	195	2017-12-21	2017-12-22
3	195	2017-12-21	2017-12-22
2	196	2017-12-21	2017-12-22
1	196	2017-12-21	2017-12-22
3	196	2017-12-21	2017-12-22
5	197	2017-12-21	2017-12-22
6	197	2017-12-21	2017-12-22
6	198	2017-12-21	2017-12-22
8	198	2017-12-21	2017-12-22
6	199	2017-12-21	2017-12-22
8	199	2017-12-21	2017-12-22
16	199	2017-12-21	2017-12-22
5	200	2017-12-21	2017-12-22
17	200	2017-12-21	2017-12-22
8	201	2017-12-21	2017-12-22
16	201	2017-12-21	2017-12-22
18	201	2017-12-21	2017-12-22
5	202	2017-12-21	2017-12-22
5	203	2017-12-21	2017-12-22
3	204	2017-12-21	2017-12-22
8	204	2017-12-21	2017-12-22
9	204	2017-12-21	2017-12-22
6	205	2017-12-21	2017-12-22
8	205	2017-12-21	2017-12-22
16	205	2017-12-21	2017-12-22
4	206	2017-12-21	2017-12-22
8	206	2017-12-21	2017-12-22
12	206	2017-12-21	2017-12-22
5	207	2017-12-21	2017-12-22
10	207	2017-12-21	2017-12-22
1	208	2017-12-21	2017-12-22
8	208	2017-12-21	2017-12-22
12	208	2017-12-21	2017-12-22
6	209	2017-12-21	2017-12-22
8	209	2017-12-21	2017-12-22
16	209	2017-12-21	2017-12-22
5	210	2017-12-21	2017-12-22
8	210	2017-12-21	2017-12-22
1	211	2017-12-21	2017-12-22
8	211	2017-12-21	2017-12-22
18	211	2017-12-21	2017-12-22
2	212	2017-12-21	2017-12-22
5	212	2017-12-21	2017-12-22
9	212	2017-12-21	2017-12-22
2	213	2017-12-21	2017-12-22
5	213	2017-12-21	2017-12-22
8	213	2017-12-21	2017-12-22
2	214	2017-12-21	2017-12-22
8	214	2017-12-21	2017-12-22
10	214	2017-12-21	2017-12-22
5	215	2017-12-21	2017-12-22
5	216	2017-12-21	2017-12-22
18	216	2017-12-21	2017-12-22
5	217	2017-12-21	2017-12-22
\N	217	2017-12-21	2017-12-22
\N	217	2017-12-21	2017-12-22
8	218	2017-12-21	2017-12-22
10	218	2017-12-21	2017-12-22
16	218	2017-12-21	2017-12-22
22	219	2017-12-21	2017-12-22
6	220	2017-12-21	2017-12-22
8	220	2017-12-21	2017-12-22
16	220	2017-12-21	2017-12-22
2	221	2017-12-21	2017-12-22
1	221	2017-12-21	2017-12-22
3	221	2017-12-21	2017-12-22
5	222	2017-12-21	2017-12-22
9	222	2017-12-21	2017-12-22
8	223	2017-12-21	2017-12-22
4	224	2017-12-21	2017-12-22
8	224	2017-12-21	2017-12-22
12	224	2017-12-21	2017-12-22
5	225	2017-12-21	2017-12-22
8	225	2017-12-21	2017-12-22
10	225	2017-12-21	2017-12-22
8	226	2017-12-21	2017-12-22
10	226	2017-12-21	2017-12-22
13	226	2017-12-21	2017-12-22
6	227	2017-12-21	2017-12-22
8	227	2017-12-21	2017-12-22
20	227	2017-12-21	2017-12-22
2	228	2017-12-21	2017-12-22
1	228	2017-12-21	2017-12-22
5	228	2017-12-21	2017-12-22
8	229	2017-12-21	2017-12-22
7	230	2017-12-21	2017-12-22
5	230	2017-12-21	2017-12-22
9	230	2017-12-21	2017-12-22
2	231	2017-12-21	2017-12-22
1	231	2017-12-21	2017-12-22
3	231	2017-12-21	2017-12-22
2	232	2017-12-21	2017-12-22
13	232	2017-12-21	2017-12-22
18	232	2017-12-21	2017-12-22
5	233	2017-12-21	2017-12-22
2	234	2017-12-21	2017-12-22
1	234	2017-12-21	2017-12-22
5	234	2017-12-21	2017-12-22
8	235	2017-12-21	2017-12-22
16	235	2017-12-21	2017-12-22
18	235	2017-12-21	2017-12-22
5	236	2017-12-21	2017-12-22
6	236	2017-12-21	2017-12-22
2	237	2017-12-21	2017-12-22
1	237	2017-12-21	2017-12-22
3	237	2017-12-21	2017-12-22
6	238	2017-12-21	2017-12-22
8	238	2017-12-21	2017-12-22
20	238	2017-12-21	2017-12-22
8	239	2017-12-21	2017-12-22
13	239	2017-12-21	2017-12-22
20	239	2017-12-21	2017-12-22
5	240	2017-12-21	2017-12-22
13	240	2017-12-21	2017-12-22
5	241	2017-12-21	2017-12-22
6	242	2017-12-21	2017-12-22
8	242	2017-12-21	2017-12-22
16	242	2017-12-21	2017-12-22
1	243	2017-12-21	2017-12-22
3	243	2017-12-21	2017-12-22
16	243	2017-12-21	2017-12-22
1	244	2017-12-21	2017-12-22
6	244	2017-12-21	2017-12-22
8	244	2017-12-21	2017-12-22
1	245	2017-12-21	2017-12-22
3	245	2017-12-21	2017-12-22
8	245	2017-12-21	2017-12-22
5	246	2017-12-21	2017-12-22
6	246	2017-12-21	2017-12-22
8	246	2017-12-21	2017-12-22
6	247	2017-12-21	2017-12-22
8	247	2017-12-21	2017-12-22
8	248	2017-12-21	2017-12-22
3	249	2017-12-21	2017-12-22
8	249	2017-12-21	2017-12-22
10	249	2017-12-21	2017-12-22
8	250	2017-12-21	2017-12-22
9	250	2017-12-21	2017-12-22
6	251	2017-12-21	2017-12-22
8	251	2017-12-21	2017-12-22
6	252	2017-12-21	2017-12-22
8	252	2017-12-21	2017-12-22
6	253	2017-12-21	2017-12-22
8	253	2017-12-21	2017-12-22
22	254	2017-12-21	2017-12-22
3	255	2017-12-21	2017-12-22
8	255	2017-12-21	2017-12-22
10	255	2017-12-21	2017-12-22
1	256	2017-12-21	2017-12-22
3	256	2017-12-21	2017-12-22
10	256	2017-12-21	2017-12-22
3	257	2017-12-21	2017-12-22
8	257	2017-12-21	2017-12-22
10	257	2017-12-21	2017-12-22
4	258	2017-12-21	2017-12-22
6	258	2017-12-21	2017-12-22
8	258	2017-12-21	2017-12-22
3	259	2017-12-21	2017-12-22
8	259	2017-12-21	2017-12-22
6	260	2017-12-21	2017-12-22
8	260	2017-12-21	2017-12-22
6	261	2017-12-21	2017-12-22
8	261	2017-12-21	2017-12-22
20	261	2017-12-21	2017-12-22
5	262	2017-12-21	2017-12-22
8	262	2017-12-21	2017-12-22
21	262	2017-12-21	2017-12-22
6	263	2017-12-21	2017-12-22
8	263	2017-12-21	2017-12-22
20	263	2017-12-21	2017-12-22
2	264	2017-12-21	2017-12-22
3	264	2017-12-21	2017-12-22
9	264	2017-12-21	2017-12-22
6	265	2017-12-21	2017-12-22
8	265	2017-12-21	2017-12-22
22	266	2017-12-21	2017-12-22
13	267	2017-12-21	2017-12-22
16	267	2017-12-21	2017-12-22
20	267	2017-12-21	2017-12-22
5	268	2017-12-21	2017-12-22
8	268	2017-12-21	2017-12-22
17	268	2017-12-21	2017-12-22
5	269	2017-12-21	2017-12-22
8	269	2017-12-21	2017-12-22
9	269	2017-12-21	2017-12-22
1	270	2017-12-21	2017-12-22
3	270	2017-12-21	2017-12-22
16	271	2017-12-21	2017-12-22
20	271	2017-12-21	2017-12-22
5	272	2017-12-21	2017-12-22
8	272	2017-12-21	2017-12-22
21	272	2017-12-21	2017-12-22
1	273	2017-12-21	2017-12-22
6	273	2017-12-21	2017-12-22
8	273	2017-12-21	2017-12-22
3	274	2017-12-21	2017-12-22
8	274	2017-12-21	2017-12-22
10	274	2017-12-21	2017-12-22
6	275	2017-12-21	2017-12-22
8	275	2017-12-21	2017-12-22
8	276	2017-12-21	2017-12-22
4	277	2017-12-21	2017-12-22
8	277	2017-12-21	2017-12-22
12	277	2017-12-21	2017-12-22
1	278	2017-12-21	2017-12-22
3	278	2017-12-21	2017-12-22
18	278	2017-12-21	2017-12-22
1	279	2017-12-21	2017-12-22
18	279	2017-12-21	2017-12-22
6	280	2017-12-21	2017-12-22
8	280	2017-12-21	2017-12-22
16	280	2017-12-21	2017-12-22
6	281	2017-12-21	2017-12-22
8	281	2017-12-21	2017-12-22
16	281	2017-12-21	2017-12-22
2	282	2017-12-21	2017-12-22
3	282	2017-12-21	2017-12-22
5	282	2017-12-21	2017-12-22
6	283	2017-12-21	2017-12-22
8	283	2017-12-21	2017-12-22
10	283	2017-12-21	2017-12-22
4	284	2017-12-21	2017-12-22
5	284	2017-12-21	2017-12-22
8	284	2017-12-21	2017-12-22
6	285	2017-12-21	2017-12-22
8	285	2017-12-21	2017-12-22
20	285	2017-12-21	2017-12-22
3	286	2017-12-21	2017-12-22
5	286	2017-12-21	2017-12-22
18	286	2017-12-21	2017-12-22
1	287	2017-12-21	2017-12-22
3	287	2017-12-21	2017-12-22
8	287	2017-12-21	2017-12-22
8	288	2017-12-21	2017-12-22
16	288	2017-12-21	2017-12-22
18	288	2017-12-21	2017-12-22
8	289	2017-12-21	2017-12-22
21	289	2017-12-21	2017-12-22
5	290	2017-12-21	2017-12-22
8	290	2017-12-21	2017-12-22
21	290	2017-12-21	2017-12-22
8	291	2017-12-21	2017-12-22
8	292	2017-12-21	2017-12-22
20	292	2017-12-21	2017-12-22
8	293	2017-12-21	2017-12-22
21	293	2017-12-21	2017-12-22
8	294	2017-12-21	2017-12-22
13	294	2017-12-21	2017-12-22
8	295	2017-12-21	2017-12-22
1	296	2017-12-21	2017-12-22
20	296	2017-12-21	2017-12-22
1	297	2017-12-21	2017-12-22
8	297	2017-12-21	2017-12-22
16	297	2017-12-21	2017-12-22
1	298	2017-12-21	2017-12-22
3	298	2017-12-21	2017-12-22
18	298	2017-12-21	2017-12-22
3	299	2017-12-21	2017-12-22
8	299	2017-12-21	2017-12-22
20	299	2017-12-21	2017-12-22
8	300	2017-12-21	2017-12-22
16	300	2017-12-21	2017-12-22
1	301	2017-12-21	2017-12-22
3	301	2017-12-21	2017-12-22
16	301	2017-12-21	2017-12-22
4	302	2017-12-21	2017-12-22
8	302	2017-12-21	2017-12-22
12	302	2017-12-21	2017-12-22
6	303	2017-12-21	2017-12-22
8	303	2017-12-21	2017-12-22
16	303	2017-12-21	2017-12-22
2	304	2017-12-21	2017-12-22
8	304	2017-12-21	2017-12-22
10	304	2017-12-21	2017-12-22
5	305	2017-12-21	2017-12-22
17	305	2017-12-21	2017-12-22
3	306	2017-12-21	2017-12-22
4	306	2017-12-21	2017-12-22
8	306	2017-12-21	2017-12-22
6	307	2017-12-21	2017-12-22
8	307	2017-12-21	2017-12-22
11	307	2017-12-21	2017-12-22
6	308	2017-12-21	2017-12-22
8	308	2017-12-21	2017-12-22
8	309	2017-12-21	2017-12-22
21	309	2017-12-21	2017-12-22
5	310	2017-12-21	2017-12-22
15	310	2017-12-21	2017-12-22
17	310	2017-12-21	2017-12-22
5	311	2017-12-21	2017-12-22
8	311	2017-12-21	2017-12-22
2	312	2017-12-21	2017-12-22
3	312	2017-12-21	2017-12-22
5	312	2017-12-21	2017-12-22
8	313	2017-12-21	2017-12-22
5	314	2017-12-21	2017-12-22
6	314	2017-12-21	2017-12-22
8	315	2017-12-21	2017-12-22
22	316	2017-12-21	2017-12-22
6	317	2017-12-21	2017-12-22
8	317	2017-12-21	2017-12-22
16	317	2017-12-21	2017-12-22
8	318	2017-12-21	2017-12-22
18	318	2017-12-21	2017-12-22
8	319	2017-12-21	2017-12-22
17	319	2017-12-21	2017-12-22
1	320	2017-12-21	2017-12-22
3	320	2017-12-21	2017-12-22
10	320	2017-12-21	2017-12-22
8	321	2017-12-21	2017-12-22
21	321	2017-12-21	2017-12-22
8	322	2017-12-21	2017-12-22
17	322	2017-12-21	2017-12-22
21	322	2017-12-21	2017-12-22
1	323	2017-12-21	2017-12-22
18	323	2017-12-21	2017-12-22
20	323	2017-12-21	2017-12-22
2	324	2017-12-21	2017-12-22
3	324	2017-12-21	2017-12-22
8	324	2017-12-21	2017-12-22
13	325	2017-12-21	2017-12-22
18	325	2017-12-21	2017-12-22
5	326	2017-12-21	2017-12-22
21	326	2017-12-21	2017-12-22
8	327	2017-12-21	2017-12-22
22	327	2017-12-21	2017-12-22
2	328	2017-12-21	2017-12-22
3	328	2017-12-21	2017-12-22
10	328	2017-12-21	2017-12-22
6	329	2017-12-21	2017-12-22
8	329	2017-12-21	2017-12-22
16	329	2017-12-21	2017-12-22
1	330	2017-12-21	2017-12-22
4	330	2017-12-21	2017-12-22
