328	129	2017-12-20	2017-12-21
329	129	2017-12-20	2017-12-21
330	129	2017-12-20	2017-12-21
64	130	2017-12-20	2017-12-21
331	131	2017-12-20	2017-12-21
332	131	2017-12-20	2017-12-21
333	131	2017-12-20	2017-12-21
334	131	2017-12-20	2017-12-21
17	131	2017-12-20	2017-12-21
335	132	2017-12-20	2017-12-21
336	132	2017-12-20	2017-12-21
337	132	2017-12-20	2017-12-21
338	132	2017-12-20	2017-12-21
339	132	2017-12-20	2017-12-21
340	133	2017-12-20	2017-12-21
341	134	2017-12-20	2017-12-21
45	134	2017-12-20	2017-12-21
342	134	2017-12-20	2017-12-21
343	134	2017-12-20	2017-12-21
111	135	2017-12-21	2017-12-22
344	135	2017-12-21	2017-12-22
345	135	2017-12-21	2017-12-22
113	135	2017-12-21	2017-12-22
302	135	2017-12-21	2017-12-22
346	135	2017-12-21	2017-12-22
347	136	2017-12-21	2017-12-22
348	136	2017-12-21	2017-12-22
349	136	2017-12-21	2017-12-22
350	136	2017-12-21	2017-12-22
27	137	2017-12-21	2017-12-22
351	137	2017-12-21	2017-12-22
352	137	2017-12-21	2017-12-22
353	138	2017-12-21	2017-12-22
354	138	2017-12-21	2017-12-22
87	138	2017-12-21	2017-12-22
88	138	2017-12-21	2017-12-22
355	139	2017-12-21	2017-12-22
356	139	2017-12-21	2017-12-22
357	140	2017-12-21	2017-12-22
358	140	2017-12-21	2017-12-22
359	140	2017-12-21	2017-12-22
360	140	2017-12-21	2017-12-22
361	141	2017-12-21	2017-12-22
44	141	2017-12-21	2017-12-22
362	142	2017-12-21	2017-12-22
363	142	2017-12-21	2017-12-22
364	142	2017-12-21	2017-12-22
148	143	2017-12-21	2017-12-22
365	143	2017-12-21	2017-12-22
366	144	2017-12-21	2017-12-22
367	144	2017-12-21	2017-12-22
368	144	2017-12-21	2017-12-22
369	144	2017-12-21	2017-12-22
370	145	2017-12-21	2017-12-22
17	145	2017-12-21	2017-12-22
371	145	2017-12-21	2017-12-22
372	145	2017-12-21	2017-12-22
22	146	2017-12-21	2017-12-22
173	147	2017-12-21	2017-12-22
174	147	2017-12-21	2017-12-22
236	147	2017-12-21	2017-12-22
373	147	2017-12-21	2017-12-22
374	147	2017-12-21	2017-12-22
248	148	2017-12-21	2017-12-22
253	148	2017-12-21	2017-12-22
375	148	2017-12-21	2017-12-22
376	149	2017-12-21	2017-12-22
377	149	2017-12-21	2017-12-22
378	149	2017-12-21	2017-12-22
379	149	2017-12-21	2017-12-22
64	150	2017-12-21	2017-12-22
64	151	2017-12-21	2017-12-22
64	152	2017-12-21	2017-12-22
380	152	2017-12-21	2017-12-22
381	153	2017-12-21	2017-12-22
382	154	2017-12-21	2017-12-22
383	154	2017-12-21	2017-12-22
384	154	2017-12-21	2017-12-22
385	155	2017-12-21	2017-12-22
195	155	2017-12-21	2017-12-22
196	155	2017-12-21	2017-12-22
386	156	2017-12-21	2017-12-22
387	156	2017-12-21	2017-12-22
214	156	2017-12-21	2017-12-22
388	157	2017-12-21	2017-12-22
389	157	2017-12-21	2017-12-22
390	157	2017-12-21	2017-12-22
391	157	2017-12-21	2017-12-22
392	157	2017-12-21	2017-12-22
393	157	2017-12-21	2017-12-22
285	158	2017-12-21	2017-12-22
355	158	2017-12-21	2017-12-22
111	159	2017-12-21	2017-12-22
113	159	2017-12-21	2017-12-22
302	159	2017-12-21	2017-12-22
79	159	2017-12-21	2017-12-22
394	160	2017-12-21	2017-12-22
395	160	2017-12-21	2017-12-22
396	160	2017-12-21	2017-12-22
397	161	2017-12-21	2017-12-22
398	161	2017-12-21	2017-12-22
399	161	2017-12-21	2017-12-22
400	161	2017-12-21	2017-12-22
401	162	2017-12-21	2017-12-22
402	162	2017-12-21	2017-12-22
40	163	2017-12-21	2017-12-22
403	164	2017-12-21	2017-12-22
55	164	2017-12-21	2017-12-22
404	164	2017-12-21	2017-12-22
286	165	2017-12-21	2017-12-22
364	165	2017-12-21	2017-12-22
405	165	2017-12-21	2017-12-22
209	166	2017-12-21	2017-12-22
406	166	2017-12-21	2017-12-22
407	166	2017-12-21	2017-12-22
408	167	2017-12-21	2017-12-22
409	167	2017-12-21	2017-12-22
392	167	2017-12-21	2017-12-22
410	167	2017-12-21	2017-12-22
411	167	2017-12-21	2017-12-22
61	168	2017-12-21	2017-12-22
412	168	2017-12-21	2017-12-22
413	168	2017-12-21	2017-12-22
414	169	2017-12-21	2017-12-22
45	169	2017-12-21	2017-12-22
415	170	2017-12-21	2017-12-22
416	170	2017-12-21	2017-12-22
417	171	2017-12-21	2017-12-22
418	171	2017-12-21	2017-12-22
419	171	2017-12-21	2017-12-22
420	171	2017-12-21	2017-12-22
261	172	2017-12-21	2017-12-22
421	173	2017-12-21	2017-12-22
154	173	2017-12-21	2017-12-22
422	173	2017-12-21	2017-12-22
41	173	2017-12-21	2017-12-22
226	173	2017-12-21	2017-12-22
423	174	2017-12-21	2017-12-22
424	174	2017-12-21	2017-12-22
425	174	2017-12-21	2017-12-22
426	174	2017-12-21	2017-12-22
427	175	2017-12-21	2017-12-22
428	175	2017-12-21	2017-12-22
404	175	2017-12-21	2017-12-22
429	175	2017-12-21	2017-12-22
430	176	2017-12-21	2017-12-22
431	176	2017-12-21	2017-12-22
432	176	2017-12-21	2017-12-22
433	176	2017-12-21	2017-12-22
434	177	2017-12-21	2017-12-22
435	177	2017-12-21	2017-12-22
436	177	2017-12-21	2017-12-22
437	178	2017-12-21	2017-12-22
438	178	2017-12-21	2017-12-22
439	178	2017-12-21	2017-12-22
440	179	2017-12-21	2017-12-22
441	179	2017-12-21	2017-12-22
442	179	2017-12-21	2017-12-22
443	180	2017-12-21	2017-12-22
444	180	2017-12-21	2017-12-22
445	180	2017-12-21	2017-12-22
446	181	2017-12-21	2017-12-22
447	181	2017-12-21	2017-12-22
448	181	2017-12-21	2017-12-22
449	181	2017-12-21	2017-12-22
450	181	2017-12-21	2017-12-22
451	181	2017-12-21	2017-12-22
452	182	2017-12-21	2017-12-22
151	183	2017-12-21	2017-12-22
453	184	2017-12-21	2017-12-22
454	184	2017-12-21	2017-12-22
356	184	2017-12-21	2017-12-22
79	184	2017-12-21	2017-12-22
455	184	2017-12-21	2017-12-22
434	185	2017-12-21	2017-12-22
436	185	2017-12-21	2017-12-22
456	186	2017-12-21	2017-12-22
457	186	2017-12-21	2017-12-22
458	186	2017-12-21	2017-12-22
459	186	2017-12-21	2017-12-22
436	186	2017-12-21	2017-12-22
460	187	2017-12-21	2017-12-22
461	187	2017-12-21	2017-12-22
88	187	2017-12-21	2017-12-22
462	187	2017-12-21	2017-12-22
463	188	2017-12-21	2017-12-22
464	188	2017-12-21	2017-12-22
207	188	2017-12-21	2017-12-22
465	188	2017-12-21	2017-12-22
466	188	2017-12-21	2017-12-22
467	189	2017-12-21	2017-12-22
468	189	2017-12-21	2017-12-22
469	189	2017-12-21	2017-12-22
470	190	2017-12-21	2017-12-22
471	190	2017-12-21	2017-12-22
286	190	2017-12-21	2017-12-22
472	191	2017-12-21	2017-12-22
473	191	2017-12-21	2017-12-22
55	191	2017-12-21	2017-12-22
8	192	2017-12-21	2017-12-22
474	192	2017-12-21	2017-12-22
10	192	2017-12-21	2017-12-22
475	192	2017-12-21	2017-12-22
476	193	2017-12-21	2017-12-22
477	193	2017-12-21	2017-12-22
478	193	2017-12-21	2017-12-22
141	193	2017-12-21	2017-12-22
479	193	2017-12-21	2017-12-22
480	193	2017-12-21	2017-12-22
114	195	2017-12-21	2017-12-22
115	195	2017-12-21	2017-12-22
481	195	2017-12-21	2017-12-22
116	195	2017-12-21	2017-12-22
482	196	2017-12-21	2017-12-22
195	196	2017-12-21	2017-12-22
483	197	2017-12-21	2017-12-22
484	197	2017-12-21	2017-12-22
485	197	2017-12-21	2017-12-22
297	197	2017-12-21	2017-12-22
486	198	2017-12-21	2017-12-22
487	198	2017-12-21	2017-12-22
64	198	2017-12-21	2017-12-22
64	199	2017-12-21	2017-12-22
488	199	2017-12-21	2017-12-22
489	200	2017-12-21	2017-12-22
490	200	2017-12-21	2017-12-22
491	200	2017-12-21	2017-12-22
41	200	2017-12-21	2017-12-22
492	200	2017-12-21	2017-12-22
493	201	2017-12-21	2017-12-22
494	201	2017-12-21	2017-12-22
495	202	2017-12-21	2017-12-22
248	203	2017-12-21	2017-12-22
185	203	2017-12-21	2017-12-22
274	204	2017-12-21	2017-12-22
64	204	2017-12-21	2017-12-22
496	205	2017-12-21	2017-12-22
64	205	2017-12-21	2017-12-22
497	205	2017-12-21	2017-12-22
498	206	2017-12-21	2017-12-22
65	206	2017-12-21	2017-12-22
43	207	2017-12-21	2017-12-22
355	207	2017-12-21	2017-12-22
499	208	2017-12-21	2017-12-22
500	209	2017-12-21	2017-12-22
337	209	2017-12-21	2017-12-22
501	209	2017-12-21	2017-12-22
502	210	2017-12-21	2017-12-22
17	210	2017-12-21	2017-12-22
371	210	2017-12-21	2017-12-22
503	211	2017-12-21	2017-12-22
41	211	2017-12-21	2017-12-22
46	211	2017-12-21	2017-12-22
213	211	2017-12-21	2017-12-22
504	212	2017-12-21	2017-12-22
505	212	2017-12-21	2017-12-22
506	212	2017-12-21	2017-12-22
507	212	2017-12-21	2017-12-22
508	213	2017-12-21	2017-12-22
509	213	2017-12-21	2017-12-22
510	213	2017-12-21	2017-12-22
511	214	2017-12-21	2017-12-22
512	214	2017-12-21	2017-12-22
513	214	2017-12-21	2017-12-22
514	215	2017-12-21	2017-12-22
515	215	2017-12-21	2017-12-22
516	215	2017-12-21	2017-12-22
517	215	2017-12-21	2017-12-22
17	215	2017-12-21	2017-12-22
518	216	2017-12-21	2017-12-22
519	216	2017-12-21	2017-12-22
64	216	2017-12-21	2017-12-22
520	216	2017-12-21	2017-12-22
521	216	2017-12-21	2017-12-22
522	217	2017-12-21	2017-12-22
170	217	2017-12-21	2017-12-22
523	217	2017-12-21	2017-12-22
524	218	2017-12-21	2017-12-22
141	218	2017-12-21	2017-12-22
17	218	2017-12-21	2017-12-22
94	219	2017-12-21	2017-12-22
525	220	2017-12-21	2017-12-22
528	221	2017-12-21	2017-12-22
87	221	2017-12-21	2017-12-22
529	221	2017-12-21	2017-12-22
526	222	2017-12-21	2017-12-22
527	222	2017-12-21	2017-12-22
530	223	2017-12-21	2017-12-22
531	223	2017-12-21	2017-12-22
532	224	2017-12-21	2017-12-22
79	224	2017-12-21	2017-12-22
533	225	2017-12-21	2017-12-22
534	225	2017-12-21	2017-12-22
535	225	2017-12-21	2017-12-22
536	226	2017-12-21	2017-12-22
537	226	2017-12-21	2017-12-22
79	226	2017-12-21	2017-12-22
538	226	2017-12-21	2017-12-22
539	227	2017-12-21	2017-12-22
149	227	2017-12-21	2017-12-22
79	227	2017-12-21	2017-12-22
298	228	2017-12-21	2017-12-22
540	228	2017-12-21	2017-12-22
541	228	2017-12-21	2017-12-22
299	228	2017-12-21	2017-12-22
542	229	2017-12-21	2017-12-22
543	229	2017-12-21	2017-12-22
544	229	2017-12-21	2017-12-22
275	229	2017-12-21	2017-12-22
545	230	2017-12-21	2017-12-22
546	230	2017-12-21	2017-12-22
547	230	2017-12-21	2017-12-22
364	231	2017-12-21	2017-12-22
195	231	2017-12-21	2017-12-22
549	232	2017-12-21	2017-12-22
58	232	2017-12-21	2017-12-22
59	232	2017-12-21	2017-12-22
550	233	2017-12-21	2017-12-22
551	233	2017-12-21	2017-12-22
516	233	2017-12-21	2017-12-22
552	233	2017-12-21	2017-12-22
334	233	2017-12-21	2017-12-22
553	234	2017-12-21	2017-12-22
554	235	2017-12-21	2017-12-22
555	235	2017-12-21	2017-12-22
556	235	2017-12-21	2017-12-22
71	235	2017-12-21	2017-12-22
79	235	2017-12-21	2017-12-22
557	235	2017-12-21	2017-12-22
558	236	2017-12-21	2017-12-22
559	236	2017-12-21	2017-12-22
560	236	2017-12-21	2017-12-22
561	236	2017-12-21	2017-12-22
548	237	2017-12-21	2017-12-22
540	237	2017-12-21	2017-12-22
562	238	2017-12-21	2017-12-22
563	238	2017-12-21	2017-12-22
564	238	2017-12-21	2017-12-22
160	238	2017-12-21	2017-12-22
565	239	2017-12-21	2017-12-22
310	239	2017-12-21	2017-12-22
566	239	2017-12-21	2017-12-22
567	239	2017-12-21	2017-12-22
64	240	2017-12-21	2017-12-22
568	241	2017-12-21	2017-12-22
569	241	2017-12-21	2017-12-22
570	242	2017-12-21	2017-12-22
494	242	2017-12-21	2017-12-22
571	242	2017-12-21	2017-12-22
572	242	2017-12-21	2017-12-22
296	243	2017-12-21	2017-12-22
573	243	2017-12-21	2017-12-22
574	243	2017-12-21	2017-12-22
297	243	2017-12-21	2017-12-22
575	244	2017-12-21	2017-12-22
73	244	2017-12-21	2017-12-22
71	244	2017-12-21	2017-12-22
79	244	2017-12-21	2017-12-22
576	245	2017-12-21	2017-12-22
577	245	2017-12-21	2017-12-22
578	245	2017-12-21	2017-12-22
579	245	2017-12-21	2017-12-22
580	245	2017-12-21	2017-12-22
357	246	2017-12-21	2017-12-22
359	246	2017-12-21	2017-12-22
41	246	2017-12-21	2017-12-22
581	247	2017-12-21	2017-12-22
582	248	2017-12-21	2017-12-22
583	248	2017-12-21	2017-12-22
