1	1	2017-12-20	2017-12-21
1	2	2017-12-20	2017-12-21
2	2	2017-12-20	2017-12-21
3	3	2017-12-20	2017-12-21
4	3	2017-12-20	2017-12-21
5	3	2017-12-20	2017-12-21
6	3	2017-12-20	2017-12-21
7	3	2017-12-20	2017-12-21
8	3	2017-12-20	2017-12-21
9	3	2017-12-20	2017-12-21
10	3	2017-12-20	2017-12-21
11	3	2017-12-20	2017-12-21
12	3	2017-12-20	2017-12-21
13	4	2017-12-20	2017-12-21
14	4	2017-12-20	2017-12-21
15	4	2017-12-20	2017-12-21
16	4	2017-12-20	2017-12-21
17	4	2017-12-20	2017-12-21
18	4	2017-12-20	2017-12-21
19	4	2017-12-20	2017-12-21
20	4	2017-12-20	2017-12-21
21	5	2017-12-20	2017-12-21
22	6	2017-12-20	2017-12-21
23	6	2017-12-20	2017-12-21
24	6	2017-12-20	2017-12-21
25	6	2017-12-20	2017-12-21
26	6	2017-12-20	2017-12-21
27	6	2017-12-20	2017-12-21
28	6	2017-12-20	2017-12-21
29	6	2017-12-20	2017-12-21
30	6	2017-12-20	2017-12-21
31	6	2017-12-20	2017-12-21
32	6	2017-12-20	2017-12-21
33	6	2017-12-20	2017-12-21
34	6	2017-12-20	2017-12-21
35	6	2017-12-20	2017-12-21
36	6	2017-12-20	2017-12-21
37	6	2017-12-20	2017-12-21
38	7	2017-12-20	2017-12-21
39	7	2017-12-20	2017-12-21
40	7	2017-12-20	2017-12-21
41	7	2017-12-20	2017-12-21
42	7	2017-12-20	2017-12-21
43	7	2017-12-20	2017-12-21
44	7	2017-12-20	2017-12-21
45	7	2017-12-20	2017-12-21
46	7	2017-12-20	2017-12-21
47	8	2017-12-20	2017-12-21
48	8	2017-12-20	2017-12-21
49	8	2017-12-20	2017-12-21
50	8	2017-12-20	2017-12-21
51	8	2017-12-20	2017-12-21
52	8	2017-12-20	2017-12-21
53	8	2017-12-20	2017-12-21
54	8	2017-12-20	2017-12-21
55	8	2017-12-20	2017-12-21
56	8	2017-12-20	2017-12-21
57	8	2017-12-20	2017-12-21
58	8	2017-12-20	2017-12-21
59	8	2017-12-20	2017-12-21
60	8	2017-12-20	2017-12-21
61	8	2017-12-20	2017-12-21
62	8	2017-12-20	2017-12-21
63	8	2017-12-20	2017-12-21
64	8	2017-12-20	2017-12-21
65	8	2017-12-20	2017-12-21
66	8	2017-12-20	2017-12-21
67	8	2017-12-20	2017-12-21
68	8	2017-12-20	2017-12-21
69	8	2017-12-20	2017-12-21
70	8	2017-12-20	2017-12-21
71	8	2017-12-20	2017-12-21
72	8	2017-12-20	2017-12-21
73	8	2017-12-20	2017-12-21
74	8	2017-12-20	2017-12-21
75	8	2017-12-20	2017-12-21
76	8	2017-12-20	2017-12-21
77	8	2017-12-20	2017-12-21
78	8	2017-12-20	2017-12-21
79	8	2017-12-20	2017-12-21
80	8	2017-12-20	2017-12-21
81	8	2017-12-20	2017-12-21
82	8	2017-12-20	2017-12-21
83	9	2017-12-20	2017-12-21
84	9	2017-12-20	2017-12-21
85	9	2017-12-20	2017-12-21
86	9	2017-12-20	2017-12-21
87	9	2017-12-20	2017-12-21
88	9	2017-12-20	2017-12-21
89	9	2017-12-20	2017-12-21
90	9	2017-12-20	2017-12-21
91	9	2017-12-20	2017-12-21
92	9	2017-12-20	2017-12-21
93	9	2017-12-20	2017-12-21
94	9	2017-12-20	2017-12-21
95	9	2017-12-20	2017-12-21
96	9	2017-12-20	2017-12-21
97	9	2017-12-20	2017-12-21
98	9	2017-12-20	2017-12-21
99	9	2017-12-20	2017-12-21
100	9	2017-12-20	2017-12-21
101	9	2017-12-20	2017-12-21
102	9	2017-12-20	2017-12-21
103	9	2017-12-20	2017-12-21
104	9	2017-12-20	2017-12-21
105	9	2017-12-20	2017-12-21
106	9	2017-12-20	2017-12-21
107	9	2017-12-20	2017-12-21
108	9	2017-12-20	2017-12-21
109	9	2017-12-20	2017-12-21
110	9	2017-12-20	2017-12-21
111	9	2017-12-20	2017-12-21
112	9	2017-12-20	2017-12-21
113	10	2017-12-20	2017-12-21
114	11	2017-12-20	2017-12-21
115	11	2017-12-20	2017-12-21
116	11	2017-12-20	2017-12-21
117	11	2017-12-20	2017-12-21
118	11	2017-12-20	2017-12-21
119	11	2017-12-20	2017-12-21
120	11	2017-12-20	2017-12-21
121	11	2017-12-20	2017-12-21
122	11	2017-12-20	2017-12-21
123	11	2017-12-20	2017-12-21
124	11	2017-12-20	2017-12-21
125	11	2017-12-20	2017-12-21
126	11	2017-12-20	2017-12-21
127	11	2017-12-20	2017-12-21
128	11	2017-12-20	2017-12-21
129	11	2017-12-20	2017-12-21
130	11	2017-12-20	2017-12-21
131	11	2017-12-20	2017-12-21
132	11	2017-12-20	2017-12-21
133	11	2017-12-20	2017-12-21
134	11	2017-12-20	2017-12-21
135	11	2017-12-20	2017-12-21
136	11	2017-12-20	2017-12-21
137	11	2017-12-20	2017-12-21
138	11	2017-12-20	2017-12-21
139	11	2017-12-20	2017-12-21
140	11	2017-12-20	2017-12-21
141	11	2017-12-20	2017-12-21
142	11	2017-12-20	2017-12-21
143	11	2017-12-20	2017-12-21
144	11	2017-12-20	2017-12-21
145	11	2017-12-20	2017-12-21
146	11	2017-12-20	2017-12-21
147	11	2017-12-20	2017-12-21
148	11	2017-12-20	2017-12-21
149	11	2017-12-20	2017-12-21
150	11	2017-12-20	2017-12-21
151	11	2017-12-20	2017-12-21
152	11	2017-12-20	2017-12-21
153	11	2017-12-20	2017-12-21
154	11	2017-12-20	2017-12-21
155	11	2017-12-20	2017-12-21
156	11	2017-12-20	2017-12-21
157	11	2017-12-20	2017-12-21
158	11	2017-12-20	2017-12-21
159	12	2017-12-20	2017-12-21
160	13	2017-12-20	2017-12-21
161	13	2017-12-20	2017-12-21
162	13	2017-12-20	2017-12-21
163	13	2017-12-20	2017-12-21
164	13	2017-12-20	2017-12-21
165	13	2017-12-20	2017-12-21
166	13	2017-12-20	2017-12-21
167	13	2017-12-20	2017-12-21
168	13	2017-12-20	2017-12-21
169	14	2017-12-20	2017-12-21
170	14	2017-12-20	2017-12-21
171	15	2017-12-20	2017-12-21
172	15	2017-12-20	2017-12-21
173	15	2017-12-20	2017-12-21
39	15	2017-12-20	2017-12-21
174	15	2017-12-20	2017-12-21
175	15	2017-12-20	2017-12-21
176	15	2017-12-20	2017-12-21
177	15	2017-12-20	2017-12-21
178	15	2017-12-20	2017-12-21
179	15	2017-12-20	2017-12-21
180	15	2017-12-20	2017-12-21
